,name,origin
1247,Minogue,Irish
1248,Minteer,Irish
1249,Miskell,Irish
1250,Morsey,Irish
1251,Mortell,Irish
1252,Moss,Irish
1253,Mountain,Irish
1254,Mountcastle,Irish
1255,Mowen,Irish
1256,Moy,Irish
1257,Moyer,Irish
1258,Moylan,Irish
1259,Moyles,Irish
1260,Moynahan,Irish
1261,Moynihan,Irish
1262,Muckleroy,Irish
1263,Mulanax,Irish
1264,Mulberry,Irish
1265,Mulcahey,Irish
1266,Mulcahy,Irish
1267,Mulcare,Irish
1268,Muldoon,Irish
1269,Muldowney,Irish
1270,Muldrew,Irish
1271,Muldrew,Irish
1272,Mulgrew,Irish
1273,Mulhall,Irish
1274,Mulhearn,Irish
1275,Mulherin,Irish
1276,Mulhern,Irish
1277,Mulheron,Irish
1278,Mulhollan,Irish
1279,Mulholland,Irish
1280,Mulhollen,Irish
1281,Mulick,Irish
1282,Mulkern,Irish
1283,Mulkey,Irish
1284,Mulkins,Irish
1285,Mullady,Irish
1286,Mullahy,Irish
1287,Mullally,Irish
1288,Mullaly,Irish
1289,Mullan,Irish
1290,Mullane,Irish
1291,Mullaney,Irish
1292,Mullany,Irish
1293,Mullarkey,Irish
1294,Mullee,Irish
1295,Mullen,Irish
1296,Mullenax,Irish
1297,Mullenix,Irish
1298,Mullennix,Irish
1299,Mullery,Irish
1300,Murtha,Irish
1301,Murty,Irish
1302,Myers,Irish
1303,Myler,Irish
1304,Mylott,Irish
1305,Nace,Irish
1306,Nagle,Irish
1307,Nally,Irish
1308,Nangle,Irish
1309,Nary,Irish
1310,Naugher,Irish
1311,Naughton,Irish
1312,Naulty,Irish
1313,Nealey,Irish
1314,Nealis,Irish
1315,Neally,Irish
1316,Nealon,Irish
1317,Nealy,Irish
1318,Neary,Irish
1319,Neas,Irish
1320,Nease,Irish
1321,Neason,Irish
1322,Nee,Irish
1323,Neece,Irish
1324,Needham,Irish
1325,Neel,Irish
1326,Neeld,Irish
1327,Neeley,Irish
1328,Neely,Irish
1329,Neenan,Irish
1330,Nees,Irish
1331,Neese,Irish
1332,Neeson,Irish
1333,Neil,Irish
1334,Neilan,Irish
1335,Neild,Irish
1336,Neill,Irish
1337,Neils,Irish
1338,Neily,Irish
1339,Nelis,Irish
1340,Nelligan,Irish
1341,Nerney,Irish
1342,Nesson,Irish
1343,Nestor,Irish
1344,Nett,Irish
1345,Netterville,Irish
1346,Nevells,Irish
1347,Nevil,Irish
1348,Nevill,Irish
1349,Neville,Irish
1350,O’Conner,Irish
1351,O’Connor,Irish
1352,O’Conor,Irish
1353,O’Daniel,Irish
1354,O’Day,Irish
1355,O’Dea,Irish
1356,O’Dean,Irish
1357,O’Doherty,Irish
1358,O’Donnel,Irish
1359,O’Donnell,Irish
1360,O’Donoghue,Irish
1361,O’Donohue,Irish
1362,O’Donovan,Irish
1363,O’Dowd,Irish
1364,O’Driscoll,Irish
1365,O’Fallon,Irish
1366,O’Farrell,Irish
1367,O’Flaherty,Irish
1368,O’Flanagan,Irish
1369,O’Flynn,Irish
1370,O’Gara,Irish
1371,O’Gorman,Irish
1372,O’Grady,Irish
1373,O’Guin,Irish
1374,O’Guinn,Irish
1375,O’Hagan,Irish
1376,O’Hair,Irish
1377,O’Haire,Irish
1378,O’Halloran,Irish
1379,O’Hanlon,Irish
1380,O’Hara,Irish
1381,O’Hare,Irish
1382,O’Harra,Irish
1383,O’Harrow,Irish
1384,O’Haver,Irish
1385,O’Hearn,Irish
1386,O’Hern,Irish
1387,O’Herron,Irish
1388,O’Higgins,Irish
1389,O’Hora,Irish
1390,O’Kane,Irish
1391,O’Keefe,Irish
1392,O’Keeffe,Irish
1393,O’Kelley,Irish
1394,O’Kelly,Irish
1395,O’Laughlin,Irish
1396,O’Leary,Irish
1397,O’Loughlin,Irish
1398,O’Mahoney,Irish
1399,O’Mahony,Irish
1400,Peoples,Irish
1401,Peppard,Irish
1402,Pepper,Irish
1403,Perrigan,Irish
1404,Perrill,Irish
1405,Perrot,Irish
1406,Peters,Irish
1407,Pharis,Irish
1408,Phariss,Irish
1409,Pharris,Irish
1410,Phelan,Irish
1411,Phelan,Irish
1412,Philbin,Irish
1413,Piatt,Irish
1414,Pidgeon,Irish
1415,Pike,Irish
1416,Pillion,Irish
1417,Pogue,Irish
1418,Polan,Irish
1419,Poland,Irish
1420,Polin,Irish
1421,Portis,Irish
1422,Powderly,Irish
1423,Powell,Irish
1424,Power,Irish
1425,Pray,Irish
1426,Prendergast,Irish
1427,Prey,Irish
1428,Prior,Irish
1429,Prunty,Irish
1430,Pry,Irish
1431,Quade,Irish
1432,Quaid,Irish
1433,Quaife,Irish
1434,Quail,Irish
1435,Quail,Irish
1436,Quain,Irish
1437,Qualey,Irish
1438,Qualters,Irish
1439,Quan,Irish
1440,Quann,Irish
1441,Quarry,Irish
1442,Quealy,Irish
1443,Queenan,Irish
1444,Queeney,Irish
1445,Query,Irish
1446,Quigg,Irish
1447,Quigley,Irish
1448,Quill,Irish
1449,Quillan,Irish
1450,Reilley,Irish
1451,Reilly,Irish
1452,Reily,Irish
1453,Relihan,Irish
1454,Renehan,Irish
1455,Rhatigan,Irish
1456,Rhyan,Irish
1457,Rian,Irish
1458,Rider,Irish
1459,Riely,Irish
1460,Riley,Irish
1461,Ring,Irish
1462,Rinn,Irish
1463,Riordan,Irish
1464,Roache,Irish
1465,Roan,Irish
1466,Roane,Irish
1467,Roark,Irish
1468,Roarty,Irish
1469,Roche,Irish
1470,Rodden,Irish
1471,Roddy,Irish
1472,Roden,Irish
1473,Rogan,Irish
1474,Roger,Irish
1475,Rohan,Irish
1476,Ronan,Irish
1477,Ronayne,Irish
1478,Roney,Irish
1479,Roon,Irish
1480,Rooney,Irish
1481,Rooney,Irish
1482,Rork,Irish
1483,Rorke,Irish
1484,Rotchford,Irish
1485,Rourk,Irish
1486,Rourke,Irish
1487,Ruan,Irish
1488,Ruane,Irish
1489,Ruark,Irish
1490,Rudden,Irish
1491,Runion,Irish
1492,Runnion,Irish
1493,Runyan,Irish
1494,Runyon,Irish
1495,Rush,Irish
1496,Rush,Irish
1497,Ryan,Irish
1498,Ryan,Irish
1499,Rynn,Irish
1500,Shead,Irish
1501,Sheahan,Irish
1502,Shealey,Irish
1503,Shealy,Irish
1504,Shean,Irish
1505,Shearin,Irish
1506,Shearon,Irish
1507,Sheedy,Irish
1508,Sheehan,Irish
1509,Sheehe,Irish
1510,Sheehy,Irish
1511,Sheeley,Irish
1512,Sheely,Irish
1513,Sheen,Irish
1514,Sheeran,Irish
1515,Sheerin,Irish
1516,Shehan,Irish
1517,Shehane,Irish
1518,Sheil,Irish
1519,Sheilds,Irish
1520,Sheley,Irish
1521,Shera,Irish
1522,Sheridan,Irish
1523,Sherrow,Irish
1524,Sherry,Irish
1525,Shevlin,Irish
1526,Shiel,Irish
1527,Shield,Irish
1528,Shields,Irish
1529,Shiell,Irish
1530,Shimmin,Irish
1531,Shine,Irish
1532,Shinners,Irish
1533,Shinnick,Irish
1534,Shinnick,Irish
1535,Shirey,Irish
1536,Shirey,Irish
1537,Shirkey,Irish
1538,Shivers,Irish
1539,Shortell,Irish
1540,Shorten,Irish
1541,Shovlin,Irish
1542,Shugrue,Irish
1543,Shurden,Irish
1544,Siford,Irish
1545,Siggins,Irish
1546,Silk,Irish
1547,Silke,Irish
1548,Silkey,Irish
1549,Sillery,Irish
1550,Sughrue,Irish
1551,Sugrue,Irish
1552,Sullivan,Irish
1553,Sullivant,Irish
1554,Summer,Irish
1555,Summers,Irish
1556,Supple,Irish
1557,Swanigan,Irish
1558,Sweeney,Irish
1559,Sweeny,Irish
1560,Sweetnam,Irish
1561,Sweeton,Irish
1562,Sweney,Irish
1563,Swift,Irish
1564,Swiney,Irish
1565,Sword,Irish
1566,Swords,Irish
1567,Swords,Irish
1568,Swords,Irish
1569,Synan,Irish
1570,Syron,Irish
1571,Taaffe,Irish
1572,Taffe,Irish
1573,Tague,Irish
1574,Tallant,Irish
1575,Talley,Irish
1576,Tally,Irish
1577,Tally,Irish
1578,Talty,Irish
1579,Tansey,Irish
1580,Tarpey,Irish
1581,Tarrant,Irish
1582,Teague,Irish
1583,Teahan,Irish
1584,Teaney,Irish
1585,Teehan,Irish
1586,Tehan,Irish
1587,Terrance,Irish
1588,Terry,Irish
1589,Tevlin,Irish
1590,Thornsberry,Irish
1591,Thornton,Irish
1592,Thornton,Irish
1593,Thornton,Irish
1594,Tiernan,Irish
1595,Tierney,Irish
1596,Tiger,Irish
1597,Tighe,Irish
1598,Tighe,Irish
1599,Tigue,Irish
1600,Tuhy,Irish
1601,Tuite,Irish
1602,Tully,Irish
1603,Tully,Irish
1604,Tumulty,Irish
1605,Tunney,Irish
1606,Tuohey,Irish
1607,Tuohy,Irish
1608,Turley,Irish
1609,Twohey,Irish
1610,Twohig,Irish
1611,Twohy,Irish
1612,Twombley,Irish
1613,Twomey,Irish
1614,Tydings,Irish
1615,Tynan,Irish
1616,Tyne,Irish
1617,Tyrone,Irish
1618,Vahey,Irish
1619,Vail,Irish
1620,Vallely,Irish
1621,Varian,Irish
1622,Vaugh,Irish
1623,Veale,Irish
1624,Vey,Irish
1625,Vicker,Irish
1626,Victory,Irish
1627,Vincent,Irish
1628,Vogan,Irish
1629,Walch,Irish
1630,Wall,Irish
1631,Walsh,Irish
1632,Walshe,Irish
1633,Ward,Irish
1634,Warner,Irish
1635,Warren,Irish
1636,Water,Irish
1637,Waters,Irish
1638,Wead,Irish
1639,Weir,Irish
1640,Weir,Irish
1641,Welsh,Irish
1642,Welshans,Irish
1643,Whalen,Irish
1644,Whalin,Irish
1645,Whaling,Irish
1646,Wheelan,Irish
1647,Whelan,Irish
1648,Whelihan,Irish
1649,Whelton,Irish
